45.16228, -16.25941, 12.62500
45.41210, -15.54803, 12.62500
44.69966, -14.52380, 12.62500
43.96648, -13.52586, 12.62500
45.13380, -13.11259, 12.62500
46.29876, -12.66590, 12.62500
44.55483, -11.43973, 12.62500
46.67376, -11.20538, 12.62500
43.91625, -9.81645, 12.62500
44.06502, -9.12544, 12.62500
43.22064, -8.24477, 12.62500
43.34481, -7.56488, 12.62500
45.43366, -7.19599, 12.62500
46.53111, -6.62236, 12.62500
44.64516, -5.64001, 12.62500
46.71617, -5.15750, 12.62500
45.79585, -4.32898, 12.62500
46.85511, -3.68758, 12.62500
49.90134, -3.13953, 12.62500
46.94782, -2.21401, 12.62500
47.97632, -1.50771, 12.62500
43.99457, -0.69112, 12.62500
46.00000, 0.00000, 12.75000
46.99420, 0.73824, 12.75000
45.97730, 1.44489, 12.75000
45.94893, 2.16690, 12.75000
46.90726, 2.95115, 12.75000
43.86436, 3.45220, 12.75000
46.79141, 4.42309, 12.75000
42.74032, 4.71858, 12.75000
41.66882, 5.26400, 12.75000
41.58099, 5.91785, 12.75000
40.49522, 6.41381, 12.75000
42.35970, 7.39295, 12.75000
43.22064, 8.24478, 12.75000
35.25202, 7.30034, 12.75000
29.27750, 6.54430, 12.75000
31.11584, 7.47025, 12.75000
32.93183, 8.45546, 12.75000
